wavelength  radiance
  13.0300601202   4.1605873393e+21
  13.0621242485   4.14169570032e+21
  13.0941883768   4.12290172119e+21
  13.126252505   4.10420498205e+21
  13.1583166333   4.08560506151e+21
  13.1903807615   4.06710153681e+21
  13.2224448898   4.04869398383e+21
  13.254509018   4.0303819773e+21
  13.2865731463   4.01216509081e+21
  13.3186372745   3.99404289693e+21
  13.3507014028   3.97601496734e+21
  13.3827655311   3.95808087284e+21
  13.4148296593   3.94024018352e+21
  13.4468937876   3.92249246878e+21
  13.4789579158   3.90483729747e+21
  13.5110220441   3.8872742379e+21
  13.5430861723   3.86980285798e+21
  13.5751503006   3.85242272526e+21
  13.6072144289   3.83513340704e+21
  13.6392785571   3.81793447037e+21
  13.6713426854   3.80082548219e+21
  13.7034068136   3.78380600939e+21
  13.7354709419   3.76687561881e+21
  13.7675350701   3.75003387741e+21
  13.7995991984   3.73328035221e+21
  13.8316633267   3.71661461046e+21
  13.8637274549   3.70003621962e+21
  13.8957915832   3.68354474747e+21
  13.9278557114   3.66713976212e+21
  13.9599198397   3.65082083209e+21
  13.9919839679   3.63458752638e+21
  14.0240480962   3.61843941446e+21
  14.0561122244   3.60237606637e+21
  14.0881763527   3.58639705276e+21
  14.120240481   3.57050194491e+21
  14.1523046092   3.5546903148e+21
  14.1843687375   3.53896173516e+21
  14.2164328657   3.52331577946e+21
  14.248496994   3.50775202202e+21
  14.2805611222   3.492270038e+21
  14.3126252505   3.47686940345e+21
  14.3446893788   3.46154969535e+21
  14.376753507   3.44631049165e+21
  14.4088176353   3.4311513713e+21
  14.4408817635   3.41607191427e+21
  14.4729458918   3.4010717016e+21
  14.50501002   3.38615031543e+21
  14.5370741483   3.37130733902e+21
  14.5691382766   3.35654235677e+21
  14.6012024048   3.34185495429e+21
  14.6332665331   3.32724471836e+21
  14.6653306613   3.31271123702e+21
  14.6973947896   3.29825409957e+21
  14.7294589178   3.28387289657e+21
  14.7615230461   3.26956721991e+21
  14.7935871743   3.25533666278e+21
  14.8256513026   3.24118081975e+21
  14.8577154309   3.22709928675e+21
  14.8897795591   3.21309166107e+21
  14.9218436874   3.19915754145e+21
  14.9539078156   3.18529652804e+21
  14.9859719439   3.17150822244e+21
  15.0180360721   3.15779222769e+21
  15.0501002004   3.14414814833e+21
  15.0821643287   3.13057559039e+21
  15.1142284569   3.1170741614e+21
  15.1462925852   3.10364347042e+21
  15.1783567134   3.09028312804e+21
  15.2104208417   3.07699274639e+21
  15.2424849699   3.06377193919e+21
  15.2745490982   3.05062032169e+21
  15.3066132265   3.03753751076e+21
  15.3386773547   3.02452312485e+21
  15.370741483   3.01157678401e+21
  15.4028056112   2.9986981099e+21
  15.4348697395   2.98588672582e+21
  15.4669338677   2.97314225668e+21
  15.498997996   2.96046432906e+21
  15.5310621242   2.94785257114e+21
  15.5631262525   2.93530661279e+21
  15.5951903808   2.92282608553e+21
  15.627254509   2.91041062254e+21
  15.6593186373   2.89805985869e+21
  15.6913827655   2.8857734305e+21
  15.7234468938   2.87355097619e+21
  15.755511022   2.86139213567e+21
  15.7875751503   2.84929655053e+21
  15.8196392786   2.83726386405e+21
  15.8517034068   2.82529372123e+21
  15.8837675351   2.81338576875e+21
  15.9158316633   2.80153965501e+21
  15.9478957916   2.78975503009e+21
  15.9799599198   2.77803154581e+21
  16.0120240481   2.76636885568e+21
  16.0440881764   2.75476661492e+21
  16.0761523046   2.74322448048e+21
  16.1082164329   2.73174211101e+21
  16.1402805611   2.72031916687e+21
  16.1723446894   2.70895531013e+21
  16.2044088176   2.6976502046e+21
  16.2364729459   2.68640351578e+21
  16.2685370741   2.67521491089e+21
  16.3006012024   2.66408405886e+21
  16.3326653307   2.65301063034e+21
  16.3647294589   2.64199429767e+21
  16.3967935872   2.63103473493e+21
  16.4288577154   2.62013161787e+21
  16.4609218437   2.60928462398e+21
  16.4929859719   2.59849343244e+21
  16.5250501002   2.58775772411e+21
  16.5571142285   2.57707718158e+21
  16.5891783567   2.56645148912e+21
  16.621242485   2.55588033269e+21
  16.6533066132   2.54536339996e+21
  16.6853707415   2.53490038025e+21
  16.7174348697   2.5244909646e+21
  16.749498998   2.51413484571e+21
  16.7815631263   2.50383171797e+21
  16.8136272545   2.49358127741e+21
  16.8456913828   2.48338322178e+21
  16.877755511   2.47323725044e+21
  16.9098196393   2.46314306446e+21
  16.9418837675   2.45310036652e+21
  16.9739478958   2.44310886098e+21
  17.006012024   2.43316825385e+21
  17.0380761523   2.42327825276e+21
  17.0701402806   2.41343856699e+21
  17.1022044088   2.40364890745e+21
  17.1342685371   2.39390898668e+21
  17.1663326653   2.38421851884e+21
  17.1983967936   2.3745772197e+21
  17.2304609218   2.36498480665e+21
  17.2625250501   2.3554409987e+21
  17.2945891784   2.34594551642e+21
  17.3266533066   2.33649808201e+21
  17.3587174349   2.32709841925e+21
  17.3907815631   2.31774625349e+21
  17.4228456914   2.30844131168e+21
  17.4549098196   2.29918332233e+21
  17.4869739479   2.28997201552e+21
  17.5190380762   2.28080712287e+21
  17.5511022044   2.27168837758e+21
  17.5831663327   2.26261551439e+21
  17.6152304609   2.25358826957e+21
  17.6472945892   2.24460638093e+21
  17.6793587174   2.23566958783e+21
  17.7114228457   2.22677763111e+21
  17.7434869739   2.21793025316e+21
  17.7755511022   2.20912719788e+21
  17.8076152305   2.20036821064e+21
  17.8396793587   2.19165303834e+21
  17.871743487   2.18298142936e+21
  17.9038076152   2.17435313355e+21
  17.9358717435   2.16576790226e+21
  17.9679358717   2.15722548828e+21
  18   2.14872564589e+21
