wavelength   radiance
  2   8.14298298656e+14
  2.03206412826   1.12565551831e+15
  2.06412825651   1.53897945769e+15
  2.09619238477   2.08205414095e+15
  2.12825651303   2.78866136646e+15
  2.16032064128   3.6995081138e+15
  2.19238476954   4.86322810895e+15
  2.2244488978   6.33745305206e+15
  2.25651302605   8.18994750963e+15
  2.28857715431   1.04998000234e+16
  2.32064128257   1.33586616266e+16
  2.35270541082   1.68720217156e+16
  2.38476953908   2.11605101324e+16
  2.41683366733   2.63612133883e+16
  2.44889779559   3.26289922279e+16
  2.48096192385   4.01377871984e+16
  2.5130260521   4.90818985703e+16
  2.54509018036   5.96772268438e+16
  2.57715430862   7.2162460177e+16
  2.60921843687   8.68001953736e+16
  2.64128256513   1.03877979564e+17
  2.67334669339   1.23709260381e+17
  2.70541082164   1.46634233276e+17
  2.7374749499   1.7302057557e+17
  2.76953907816   2.03264057958e+17
  2.80160320641   2.37789025349e+17
  2.83366733467   2.7704874021e+17
  2.86573146293   3.2152558289e+17
  2.89779559118   3.71731104764e+17
  2.92985971944   4.28205931394e+17
  2.9619238477   4.91519514267e+17
  2.99398797595   5.62269731001e+17
  3.02605210421   6.41082335194e+17
  3.05811623246   7.28610258339e+17
  3.09018036072   8.25532767379e+17
  3.12224448898   9.32554482575e+17
  3.15430861723   1.05040426135e+18
  3.18637274549   1.17983395468e+18
  3.21843687375   1.32161704345e+18
  3.250501002   1.4765471628e+18
  3.28256513026   1.64543652319e+18
  3.31462925852   1.8291142374e+18
  3.34669338677   2.02842456299e+18
  3.37875751503   2.24422507016e+18
  3.41082164329   2.47738474509e+18
  3.44288577154   2.72878203892e+18
  3.4749498998   2.99930287266e+18
  3.50701402806   3.28983860816e+18
  3.53907815631   3.60128399516e+18
  3.57114228457   3.93453510434e+18
  3.60320641283   4.29048725584e+18
  3.63527054108   4.67003295257e+18
  3.66733466934   5.07405982724e+18
  3.6993987976   5.5034486115e+18
  3.73146292585   5.95907113535e+18
  3.76352705411   6.44178836425e+18
  3.79559118236   6.95244848118e+18
  3.82765531062   7.49188502006e+18
  3.85971943888   8.06091505663e+18
  3.89178356713   8.66033746233e+18
  3.92384769539   9.29093122604e+18
  3.95591182365   9.95345384819e+18
  3.9879759519   1.06486398111e+19
  4.02004008016   1.13771991291e+19
  4.05210420842   1.21398159805e+19
  4.08416833667   1.29371474257e+19
  4.11623246493   1.37698222104e+19
  4.14829659319   1.46384396582e+19
  4.18036072144   1.55435686517e+19
  4.2124248497   1.64857467036e+19
  4.24448897796   1.74654791176e+19
  4.27655310621   1.84832382386e+19
  4.30861723447   1.95394627927e+19
  4.34068136273   2.06345573143e+19
  4.37274549098   2.17688916615e+19
  4.40480961924   2.29428006159e+19
  4.43687374749   2.41565835668e+19
  4.46893787575   2.54105042773e+19
  4.50100200401   2.67047907298e+19
  4.53306613226   2.80396350487e+19
  4.56513026052   2.94151934988e+19
  4.59719438878   3.08315865549e+19
  4.62925851703   3.22888990415e+19
